BW = 10000;AVG = 15
+7.100000E+9	-1.700723E-2	+9.419324E-1
+7.100015E+9	-1.660063E-2	+9.418580E-1
+7.100030E+9	-1.707718E-2	+9.409365E-1
+7.100045E+9	-1.669749E-2	+9.410961E-1
+7.100060E+9	-1.627153E-2	+9.411856E-1
+7.100075E+9	-1.588083E-2	+9.404204E-1
+7.100090E+9	-1.569735E-2	+9.412132E-1
+7.100105E+9	-1.598149E-2	+9.410665E-1
+7.100120E+9	-1.571760E-2	+9.411454E-1
+7.100135E+9	-1.551449E-2	+9.407643E-1
+7.100150E+9	-1.543444E-2	+9.413674E-1
+7.100165E+9	-1.514777E-2	+9.414002E-1
+7.100180E+9	-1.555051E-2	+9.413591E-1
+7.100195E+9	-1.561912E-2	+9.410036E-1
+7.100210E+9	-1.535862E-2	+9.409900E-1
+7.100225E+9	-1.499925E-2	+9.419237E-1
+7.100240E+9	-1.461400E-2	+9.414495E-1
+7.100255E+9	-1.426984E-2	+9.415235E-1
+7.100270E+9	-1.413836E-2	+9.413604E-1
+7.100285E+9	-1.480174E-2	+9.412888E-1
+7.100300E+9	-1.477783E-2	+9.411798E-1
+7.100315E+9	-1.446202E-2	+9.414309E-1
+7.100330E+9	-1.437553E-2	+9.409444E-1
+7.100345E+9	-1.431990E-2	+9.408036E-1
+7.100360E+9	-1.376804E-2	+9.409326E-1
+7.100375E+9	-1.329926E-2	+9.410608E-1
+7.100390E+9	-1.306240E-2	+9.406965E-1
+7.100405E+9	-1.262346E-2	+9.413709E-1
+7.100420E+9	-1.309563E-2	+9.414381E-1
+7.100435E+9	-1.269370E-2	+9.415058E-1
+7.100450E+9	-1.243229E-2	+9.412862E-1
+7.100465E+9	-1.235902E-2	+9.416266E-1
+7.100480E+9	-1.239834E-2	+9.416776E-1
+7.100495E+9	-1.246265E-2	+9.412963E-1
+7.100510E+9	-1.179602E-2	+9.416213E-1
+7.100525E+9	-1.182687E-2	+9.412238E-1
+7.100540E+9	-1.234014E-2	+9.417725E-1
+7.100555E+9	-1.227080E-2	+9.418773E-1
+7.100570E+9	-1.172787E-2	+9.418188E-1
+7.100585E+9	-1.128536E-2	+9.410142E-1
+7.100600E+9	-1.105441E-2	+9.412902E-1
+7.100615E+9	-1.091747E-2	+9.405028E-1
+7.100630E+9	-1.079533E-2	+9.407666E-1
+7.100645E+9	-1.084040E-2	+9.410909E-1
+7.100660E+9	-1.094207E-2	+9.417646E-1
+7.100675E+9	-1.026263E-2	+9.421470E-1
+7.100690E+9	-1.007305E-2	+9.423528E-1
+7.100705E+9	-9.975827E-3	+9.417606E-1
+7.100720E+9	-9.879169E-3	+9.416399E-1
+7.100735E+9	-9.545888E-3	+9.412046E-1
+7.100750E+9	-9.111805E-3	+9.414289E-1
+7.100765E+9	-9.499149E-3	+9.410908E-1
+7.100780E+9	-9.808688E-3	+9.412447E-1
+7.100795E+9	-9.520150E-3	+9.418317E-1
+7.100810E+9	-9.529869E-3	+9.413643E-1
+7.100825E+9	-8.900079E-3	+9.407886E-1
+7.100840E+9	-9.323249E-3	+9.415715E-1
+7.100855E+9	-9.135107E-3	+9.411218E-1
+7.100870E+9	-8.621073E-3	+9.407054E-1
+7.100885E+9	-8.014679E-3	+9.403346E-1
+7.100900E+9	-7.799282E-3	+9.415491E-1
+7.100915E+9	-8.088961E-3	+9.413620E-1
+7.100930E+9	-8.499876E-3	+9.417970E-1
+7.100945E+9	-7.929346E-3	+9.414176E-1
+7.100960E+9	-7.394439E-3	+9.416486E-1
+7.100975E+9	-7.527661E-3	+9.416582E-1
+7.100990E+9	-8.107911E-3	+9.413677E-1
+7.101005E+9	-8.225253E-3	+9.414829E-1
+7.101020E+9	-7.664783E-3	+9.413692E-1
+7.101035E+9	-7.443966E-3	+9.416448E-1
+7.101050E+9	-7.096331E-3	+9.411330E-1
+7.101065E+9	-7.338737E-3	+9.411578E-1
+7.101080E+9	-7.160431E-3	+9.409605E-1
+7.101095E+9	-6.940710E-3	+9.410680E-1
+7.101110E+9	-6.249728E-3	+9.416670E-1
+7.101125E+9	-6.409677E-3	+9.414319E-1
+7.101140E+9	-6.408858E-3	+9.417372E-1
+7.101155E+9	-6.362828E-3	+9.411574E-1
+7.101170E+9	-5.966795E-3	+9.415530E-1
+7.101185E+9	-6.060709E-3	+9.409659E-1
+7.101200E+9	-5.725702E-3	+9.411057E-1
+7.101215E+9	-5.847268E-3	+9.414957E-1
+7.101230E+9	-5.715614E-3	+9.418321E-1
+7.101245E+9	-5.447043E-3	+9.415017E-1
+7.101260E+9	-4.881960E-3	+9.414678E-1
+7.101275E+9	-5.157776E-3	+9.417141E-1
+7.101290E+9	-5.379465E-3	+9.413459E-1
+7.101305E+9	-4.804439E-3	+9.412022E-1
+7.101320E+9	-4.941768E-3	+9.413963E-1
+7.101335E+9	-4.588238E-3	+9.413895E-1
+7.101350E+9	-4.743764E-3	+9.411189E-1
+7.101365E+9	-3.828223E-3	+9.412422E-1
+7.101380E+9	-3.599783E-3	+9.413642E-1
+7.101395E+9	-3.491967E-3	+9.415552E-1
+7.101410E+9	-3.381415E-3	+9.411899E-1
+7.101425E+9	-3.528017E-3	+9.407138E-1
+7.101440E+9	-3.106817E-3	+9.413561E-1
+7.101455E+9	-3.140276E-3	+9.416955E-1
+7.101470E+9	-2.983925E-3	+9.420359E-1
+7.101485E+9	-2.849496E-3	+9.418709E-1
+7.101500E+9	-3.366416E-3	+9.410995E-1
+7.101515E+9	-2.270796E-3	+9.414449E-1
+7.101530E+9	-1.769112E-3	+9.420560E-1
+7.101545E+9	-2.209401E-3	+9.422158E-1
+7.101560E+9	-2.191042E-3	+9.416460E-1
+7.101575E+9	-1.963947E-3	+9.417189E-1
+7.101590E+9	-1.920946E-3	+9.416442E-1
+7.101605E+9	-1.885672E-3	+9.413875E-1
+7.101620E+9	-1.352558E-3	+9.412457E-1
+7.101635E+9	-9.564440E-4	+9.412344E-1
+7.101650E+9	-5.069905E-4	+9.416188E-1
+7.101665E+9	-8.190968E-4	+9.413246E-1
