BW = 10000;AVG = 15
+7.100000E+9	-1.888067E-2	+9.416286E-1
+7.100015E+9	-1.913628E-2	+9.418235E-1
+7.100030E+9	-1.919169E-2	+9.412014E-1
+7.100045E+9	-1.904699E-2	+9.413076E-1
+7.100060E+9	-1.857362E-2	+9.409458E-1
+7.100075E+9	-1.880207E-2	+9.405313E-1
+7.100090E+9	-1.790216E-2	+9.407423E-1
+7.100105E+9	-1.824072E-2	+9.413801E-1
+7.100120E+9	-1.809586E-2	+9.408977E-1
+7.100135E+9	-1.864606E-2	+9.406314E-1
+7.100150E+9	-1.795934E-2	+9.409010E-1
+7.100165E+9	-1.753444E-2	+9.411430E-1
+7.100180E+9	-1.767064E-2	+9.413887E-1
+7.100195E+9	-1.823205E-2	+9.408931E-1
+7.100210E+9	-1.755071E-2	+9.409875E-1
+7.100225E+9	-1.729247E-2	+9.418929E-1
+7.100240E+9	-1.673006E-2	+9.420642E-1
+7.100255E+9	-1.673208E-2	+9.416031E-1
+7.100270E+9	-1.675393E-2	+9.411574E-1
+7.100285E+9	-1.705143E-2	+9.406830E-1
+7.100300E+9	-1.706653E-2	+9.410031E-1
+7.100315E+9	-1.733214E-2	+9.411033E-1
+7.100330E+9	-1.693915E-2	+9.407841E-1
+7.100345E+9	-1.624717E-2	+9.402484E-1
+7.100360E+9	-1.587823E-2	+9.407046E-1
+7.100375E+9	-1.589134E-2	+9.408901E-1
+7.100390E+9	-1.541199E-2	+9.407416E-1
+7.100405E+9	-1.504146E-2	+9.414346E-1
+7.100420E+9	-1.514214E-2	+9.413071E-1
+7.100435E+9	-1.514362E-2	+9.417574E-1
+7.100450E+9	-1.456610E-2	+9.412496E-1
+7.100465E+9	-1.439616E-2	+9.411828E-1
+7.100480E+9	-1.488409E-2	+9.413668E-1
+7.100495E+9	-1.472175E-2	+9.409259E-1
+7.100510E+9	-1.459655E-2	+9.410770E-1
+7.100525E+9	-1.440057E-2	+9.417358E-1
+7.100540E+9	-1.430434E-2	+9.417448E-1
+7.100555E+9	-1.503819E-2	+9.418211E-1
+7.100570E+9	-1.375868E-2	+9.413955E-1
+7.100585E+9	-1.366808E-2	+9.409474E-1
+7.100600E+9	-1.364154E-2	+9.413582E-1
+7.100615E+9	-1.332307E-2	+9.409716E-1
+7.100630E+9	-1.295738E-2	+9.406088E-1
+7.100645E+9	-1.317507E-2	+9.412139E-1
+7.100660E+9	-1.363792E-2	+9.415901E-1
+7.100675E+9	-1.283762E-2	+9.411588E-1
+7.100690E+9	-1.234295E-2	+9.421320E-1
+7.100705E+9	-1.249241E-2	+9.413683E-1
+7.100720E+9	-1.225962E-2	+9.412010E-1
+7.100735E+9	-1.178266E-2	+9.407538E-1
+7.100750E+9	-1.199966E-2	+9.409560E-1
+7.100765E+9	-1.257436E-2	+9.410187E-1
+7.100780E+9	-1.184915E-2	+9.412173E-1
+7.100795E+9	-1.200682E-2	+9.414055E-1
