BW = 10000;AVG = 15
+7.100000E+9	-2.082324E-2	+9.415095E-1
+7.100015E+9	-2.097783E-2	+9.410580E-1
+7.100030E+9	-2.097619E-2	+9.410135E-1
+7.100045E+9	-2.016164E-2	+9.408311E-1
+7.100060E+9	-2.037654E-2	+9.405361E-1
+7.100075E+9	-1.982584E-2	+9.403761E-1
+7.100090E+9	-1.992880E-2	+9.410083E-1
+7.100105E+9	-1.974926E-2	+9.408878E-1
+7.100120E+9	-1.959140E-2	+9.405182E-1
+7.100135E+9	-2.023649E-2	+9.402148E-1
+7.100150E+9	-1.916865E-2	+9.409720E-1
+7.100165E+9	-1.922768E-2	+9.410140E-1
+7.100180E+9	-1.990142E-2	+9.409363E-1
+7.100195E+9	-1.938132E-2	+9.404040E-1
+7.100210E+9	-1.924315E-2	+9.407939E-1
+7.100225E+9	-1.916512E-2	+9.415722E-1
+7.100240E+9	-1.870427E-2	+9.411483E-1
+7.100255E+9	-1.872646E-2	+9.410070E-1
+7.100270E+9	-1.846470E-2	+9.409842E-1
+7.100285E+9	-1.884444E-2	+9.408052E-1
+7.100300E+9	-1.856270E-2	+9.406748E-1
+7.100315E+9	-1.851867E-2	+9.407744E-1
+7.100330E+9	-1.835671E-2	+9.403310E-1
+7.100345E+9	-1.844693E-2	+9.404894E-1
+7.100360E+9	-1.755873E-2	+9.404112E-1
+7.100375E+9	-1.761802E-2	+9.405107E-1
+7.100390E+9	-1.759778E-2	+9.406883E-1
+7.100405E+9	-1.668875E-2	+9.410440E-1
+7.100420E+9	-1.723737E-2	+9.410751E-1
+7.100435E+9	-1.674738E-2	+9.410711E-1
+7.100450E+9	-1.622951E-2	+9.411689E-1
+7.100465E+9	-1.603370E-2	+9.408537E-1
+7.100480E+9	-1.687263E-2	+9.412446E-1
+7.100495E+9	-1.697012E-2	+9.410779E-1
+7.100510E+9	-1.598315E-2	+9.411502E-1
+7.100525E+9	-1.594121E-2	+9.411154E-1
+7.100540E+9	-1.604476E-2	+9.413714E-1
+7.100555E+9	-1.630288E-2	+9.411649E-1
+7.100570E+9	-1.582050E-2	+9.410347E-1
+7.100585E+9	-1.532495E-2	+9.407932E-1
+7.100600E+9	-1.522520E-2	+9.412512E-1
+7.100615E+9	-1.502578E-2	+9.407840E-1
+7.100630E+9	-1.471250E-2	+9.404946E-1
+7.100645E+9	-1.469739E-2	+9.411726E-1
+7.100660E+9	-1.509969E-2	+9.409158E-1
+7.100675E+9	-1.454422E-2	+9.412635E-1
+7.100690E+9	-1.446989E-2	+9.421048E-1
+7.100705E+9	-1.397893E-2	+9.415505E-1
+7.100720E+9	-1.421660E-2	+9.410772E-1
