BW = 10000;AVG = 15
+7.100000E+9	-1.967293E-2	+9.405025E-1
+7.100015E+9	-1.971508E-2	+9.407403E-1
+7.100030E+9	-1.978462E-2	+9.400328E-1
+7.100045E+9	-1.919730E-2	+9.402874E-1
+7.100060E+9	-1.910464E-2	+9.397724E-1
+7.100075E+9	-1.879495E-2	+9.395887E-1
+7.100090E+9	-1.898825E-2	+9.401270E-1
+7.100105E+9	-1.902916E-2	+9.399379E-1
+7.100120E+9	-1.854502E-2	+9.393690E-1
+7.100135E+9	-1.880522E-2	+9.392363E-1
+7.100150E+9	-1.788312E-2	+9.397621E-1
+7.100165E+9	-1.824271E-2	+9.401122E-1
+7.100180E+9	-1.877224E-2	+9.401590E-1
+7.100195E+9	-1.853446E-2	+9.401125E-1
+7.100210E+9	-1.793746E-2	+9.397477E-1
+7.100225E+9	-1.769356E-2	+9.407279E-1
+7.100240E+9	-1.773768E-2	+9.403807E-1
+7.100255E+9	-1.700308E-2	+9.405716E-1
+7.100270E+9	-1.770635E-2	+9.400593E-1
+7.100285E+9	-1.741934E-2	+9.401186E-1
+7.100300E+9	-1.742692E-2	+9.397913E-1
+7.100315E+9	-1.748704E-2	+9.401103E-1
+7.100330E+9	-1.709371E-2	+9.399239E-1
+7.100345E+9	-1.701919E-2	+9.396327E-1
+7.100360E+9	-1.652193E-2	+9.396203E-1
+7.100375E+9	-1.663503E-2	+9.398559E-1
+7.100390E+9	-1.621354E-2	+9.396766E-1
+7.100405E+9	-1.568493E-2	+9.399809E-1
+7.100420E+9	-1.577364E-2	+9.405189E-1
+7.100435E+9	-1.574462E-2	+9.400563E-1
+7.100450E+9	-1.490189E-2	+9.402270E-1
+7.100465E+9	-1.501505E-2	+9.403101E-1
+7.100480E+9	-1.570408E-2	+9.403506E-1
+7.100495E+9	-1.528307E-2	+9.402289E-1
+7.100510E+9	-1.489105E-2	+9.400975E-1
+7.100525E+9	-1.491629E-2	+9.402348E-1
+7.100540E+9	-1.496849E-2	+9.406740E-1
+7.100555E+9	-1.499866E-2	+9.402595E-1
+7.100570E+9	-1.469028E-2	+9.404701E-1
+7.100585E+9	-1.423428E-2	+9.400496E-1
+7.100600E+9	-1.438569E-2	+9.402004E-1
+7.100615E+9	-1.372818E-2	+9.394864E-1
+7.100630E+9	-1.386248E-2	+9.397607E-1
+7.100645E+9	-1.369333E-2	+9.398792E-1
+7.100660E+9	-1.371957E-2	+9.405525E-1
+7.100675E+9	-1.291436E-2	+9.406166E-1
+7.100690E+9	-1.337757E-2	+9.410560E-1
+7.100705E+9	-1.329960E-2	+9.404840E-1
+7.100720E+9	-1.294192E-2	+9.402566E-1
+7.100735E+9	-1.251845E-2	+9.401086E-1
+7.100750E+9	-1.251801E-2	+9.403344E-1
+7.100765E+9	-1.243073E-2	+9.395715E-1
